1,Waiving,"-0,8396993","0,217061","2,033053","-1,066823","0,365235","2,054384","-0,6649985","0,3745676","2,289324","-0,4208774","0,1605853","2,293941","-0,8402436","0,3714387","2,144333","-0,8805349","0,6545404","2,094357",
1,Waiving,"-0,8375579","0,2152225","2,031672","-1,064165","0,3641059","2,052336","-0,6648328","0,3647645","2,292115","-0,418107","0,1650875","2,295383","-0,8395004","0,3713612","2,145589","-0,8800464","0,6540718","2,096117",
1,Waiving,"-0,8341616","0,2118879","2,029677","-1,059437","0,3629465","2,049345","-0,6664377","0,3631923","2,292906","-0,4422097","0,1330393","2,315051","-0,8386093","0,3710895","2,147151","-0,8795786","0,6543015","2,098289",
1,Waiving,"-0,831451","0,2094364","2,031122","-1,055561","0,3625529","2,050328","-0,6643012","0,3625219","2,292712","-0,4391504","0,1314317","2,314808","-0,8381637","0,3711485","2,147811","-0,8787559","0,6547038","2,101114",
1,Waiving,"-0,8267149","0,2061659","2,032538","-1,050356","0,3617145","2,05572","-0,6629385","0,3631302","2,294722","-0,4296886","0,1387757","2,312526","-0,8377623","0,3712552","2,148522","-0,8786649","0,654999","2,102339",
1,Waiving,"-0,9864652","0,2904233","1,819757","-1,045565","0,361101","2,061662","-0,6754059","0,3650603","2,308434","-0,4255285","0,163132","2,318157","-0,8376389","0,3722201","2,149311","-0,8787057","0,6553533","2,103235",
1,Waiving,"-0,9676114","0,2484883","1,826282","-1,047447","0,3628536","2,070923","-0,6750869","0,3767638","2,309311","-0,4183208","0,2147698","2,322066","-0,8377345","0,3725673","2,149962","-0,8788632","0,6555953","2,103598",
1,Waiving,"-0,9897569","0,2807288","1,792021","-1,050109","0,3638868","2,074044","-0,6742485","0,382577","2,309295","-0,4174393","0,1861103","2,330643","-0,8376256","0,3728574","2,150997","-0,8789573","0,6556355","2,10383",
1,Waiving,"-0,9464996","0,1594691","1,840844","-1,051306","0,3644896","2,073409","-0,6587024","0,3726681","2,314773","-0,3872083","0,195019","2,332112","-0,8389842","0,3727453","2,151537","-0,8787289","0,6559645","2,104892",
1,Waiving,"-0,9386036","0,09638919","1,862987","-1,054097","0,3622209","2,068647","-0,6556197","0,373592","2,31541","-0,3714962","0,2163211","2,328578","-0,8405784","0,3719203","2,151152","-0,8795086","0,6565335","2,105358",
1,Waiving,"-0,9377825","0,06069219","1,903552","-1,056997","0,3479092","2,06308","-0,6550424","0,3740144","2,318319","-0,3528099","0,2518629","2,317129","-0,8429547","0,3707578","2,150702","-0,8796712","0,6566045","2,105472",
1,Waiving,"-0,9616152","0,05266329","1,97168","-1,059807","0,3421595","2,065191","-0,6554539","0,3759307","2,318931","-0,3395594","0,2557283","2,315318","-0,8438486","0,3704337","2,150443","-0,8796724","0,6566061","2,105569",
1,Waiving,"-0,9619982","0,05000684","1,981917","-1,060373","0,3427568","2,06797","-0,6595334","0,381844","2,320017","-0,3266882","0,2941084","2,304987","-0,8447762","0,3701407","2,150349","-0,8797344","0,6566514","2,10565",
1,Waiving,"-0,9607862","0,05013715","1,994888","-1,056929","0,320886","2,078893","-0,6690274","0,3884835","2,320603","-0,3230395","0,3088862","2,299654","-0,8449823","0,3696665","2,150471","-0,8796445","0,6566093","2,105657",
1,Waiving,"-0,9556624","0,05290308","2,001017","-1,056569","0,3202388","2,081591","-0,6698515","0,3900426","2,320921","-0,3210326","0,3495197","2,284766","-0,8450394","0,3696691","2,150539","-0,8792797","0,6565267","2,105601",
1,Waiving,"-0,9515094","0,05617853","2,001353","-1,05575","0,3197516","2,083078","-0,6704624","0,3913085","2,320984","-0,3217658","0,3674711","2,275754","-0,8450679","0,3696713","2,150687","-0,8790428","0,6566626","2,105548",
1,Waiving,"-0,9475828","0,05844755","1,999867","-1,05501","0,3198323","2,084433","-0,6711279","0,3929063","2,321109","-0,3504063","0,4139186","2,255358","-0,8448564","0,3698613","2,151028","-0,8782749","0,6569156","2,106001",
1,Waiving,"-0,9387805","0,06606271","1,987091","-1,054087","0,3197456","2,084595","-0,6709689","0,3930099","2,321063","-0,3534012","0,4262978","2,248093","-0,8442963","0,3699473","2,152054","-0,8769913","0,6576979","2,106942",
1,Waiving,"-0,934499","0,07277361","1,9691","-1,050913","0,3257125","2,082659","-0,6693745","0,3934304","2,320984","-0,3665996","0,4443811","2,226494","-0,8429006","0,3703444","2,153598","-0,875206","0,6586227","2,109269",
1,Waiving,"-0,9287052","0,08335213","1,93663","-1,048415","0,3359021","2,077106","-0,6687043","0,393673","2,320526","-0,3737636","0,45209","2,20934","-0,8420273","0,3707837","2,154928","-0,87408","0,6595187","2,112872",
1,Waiving,"-0,9240561","0,105724","1,897848","-1,048281","0,3431728","2,076135","-0,6663685","0,3940246","2,320352","-0,3782212","0,4519991","2,198913","-0,8411776","0,3710272","2,155776","-0,8724333","0,6608064","2,115851",
1,Waiving,"-0,9241226","0,1341654","1,872156","-1,046619","0,3510034","2,076451","-0,664811","0,3951939","2,319246","-0,3813818","0,44623","2,183277","-0,8393544","0,3711159","2,157387","-0,8716458","0,6610227","2,118249",
1,Waiving,"-0,9229145","0,1687672","1,849691","-1,046183","0,3665896","2,082072","-0,6642342","0,3954287","2,317971","-0,385826","0,4294877","2,166429","-0,8324844","0,3714613","2,162603","-0,8694439","0,6615768","2,122431",
1,Waiving,"-0,9344836","0,206735","1,82094","-1,04808","0,3687732","2,089393","-0,6641498","0,3945538","2,314519","-0,3915734","0,4089393","2,146359","-0,828277","0,3726541","2,165169","-0,865751","0,6613257","2,126595",
1,Waiving,"-0,9495246","0,2384554","1,812133","-1,05328","0,3701957","2,091115","-0,6647557","0,3924618","2,31227","-0,3951911","0,3906864","2,134088","-0,824402","0,3727015","2,167004","-0,8643456","0,6610852","2,128261",
1,Waiving,"-0,9483612","0,2530695","1,811491","-1,053586","0,370946","2,094254","-0,6643598","0,3923793","2,311761","-0,4005166","0,3674219","2,125165","-0,821833","0,3730412","2,167949","-0,8635704","0,6615182","2,12973",
1,Waiving,"-0,8881392","0,3279561","1,726784","-1,037246","0,3651444","2,051507","-0,6638868","0,3838458","2,30926","-0,4082719","0,350249","2,127194","-0,8201736","0,3736971","2,168537","-0,8591782","0,6637976","2,134732",
1,Waiving,"-0,9237075","0,3686171","1,785433","-1,026102","0,3395028","2,047226","-0,6621942","0,3789613","2,308207","-0,4116784","0,329116","2,122724","-0,8178445","0,3748291","2,169196","-0,8560598","0,6646608","2,137285",
1,Waiving,"-0,9273368","0,3793742","1,784742","-1,026879","0,3389424","2,046011","-0,6582146","0,3750215","2,305871","-0,4131004","0,3131812","2,121454","-0,8156946","0,3759796","2,169465","-0,8540901","0,6662464","2,138364",
1,Waiving,"-0,9479538","0,3987396","1,773949","-1,027627","0,3387875","2,046524","-0,6605005","0,3718073","2,304762","-0,4151454","0,3006963","2,12286","-0,8142725","0,3765557","2,169678","-0,8510086","0,6670495","2,13984",
1,Waiving,"-0,9456465","0,4025986","1,770912","-1,02798","0,3395344","2,042174","-0,6612602","0,3697063","2,304786","-0,4132525","0,2836724","2,12255","-0,8108085","0,3768896","2,170441","-0,8455755","0,667453","2,141321",
1,Waiving,"-0,9433769","0,4035546","1,767956","-1,027106","0,3411269","2,039215","-0,6612794","0,3666277","2,304579","-0,4117323","0,2760876","2,120942","-0,8058436","0,3787611","2,172228","-0,8419243","0,6684459","2,141983",
1,Waiving,"-0,9268376","0,4005575","1,785662","-1,023395","0,3431754","2,044824","-0,6615669","0,3660326","2,305441","-0,4122204","0,2735952","2,121659","-0,8031179","0,3797302","2,172497","-0,8368856","0,6693479","2,142706",
1,Waiving,"-0,9100376","0,3730743","1,804356","-1,02227","0,3426604","2,046627","-0,6484897","0,3635798","2,298732","-0,4119721","0,2719153","2,122436","-0,8002541","0,3800662","2,173016","-0,8314791","0,6702434","2,143487",
1,Waiving,"-0,907673","0,364888","1,810695","-1,017261","0,3363119","2,043451","-0,6464697","0,3638677","2,299822","-0,4111481","0,272547","2,126212","-0,796636","0,3810724","2,17335","-0,8249067","0,6714522","2,144981",
1,Waiving,"-0,8948992","0,3269095","1,83267","-1,011452","0,3300249","2,042352","-0,6480319","0,3734785","2,305135","-0,4082959","0,2724322","2,130084","-0,792507","0,3815385","2,17377","-0,8218892","0,6719107","2,14541",
1,Waiving,"-0,8923477","0,3134231","1,851525","-1,005612","0,3238198","2,042697","-0,6450972","0,3720041","2,308149","-0,404333","0,2745274","2,13631","-0,7830031","0,3821804","2,176901","-0,8143911","0,6732773","2,147236",
1,Waiving,"-0,8794156","0,2580862","1,875155","-1,000492","0,3845557","2,063911","-0,6413702","0,3709624","2,31133","-0,3930801","0,2779282","2,143852","-0,7801434","0,3830473","2,176376","-0,8097246","0,6738712","2,148227",
1,Waiving,"-0,8752452","0,2507257","1,883789","-1,001403","0,387023","2,077357","-0,6383387","0,3707686","2,313774","-0,3828468","0,278668","2,147127","-0,7707875","0,3839439","2,178711","-0,8041512","0,6745083","2,14976",
1,Waiving,"-0,85536","0,2464494","1,893597","-0,9926418","0,3562063","2,058625","-0,631153","0,3692412","2,3167","-0,3766795","0,2801512","2,149866","-0,7621772","0,3834587","2,182733","-0,796873","0,6752504","2,152257",
1,Waiving,"-0,848428","0,2516837","1,909271","-0,985014","0,3731149","2,080619","-0,6234729","0,3709453","2,320445","-0,3729206","0,2850667","2,155367","-0,7556838","0,3856644","2,184768","-0,7922363","0,6756742","2,154641",
1,Waiving,"-0,8360722","0,2557198","1,912356","-0,9791145","0,3825908","2,090668","-0,6156308","0,3688193","2,32394","-0,370811","0,2887409","2,161258","-0,7448641","0,3843828","2,189885","-0,7809608","0,6766388","2,161277",
1,Waiving,"-0,8214065","0,2651331","1,912618","-0,9758432","0,3853675","2,096281","-0,6089525","0,3680001","2,327148","-0,3493738","0,2841994","2,159956","-0,7366534","0,3811212","2,194421","-0,7746764","0,6777459","2,167631",
1,Waiving,"-0,8105457","0,2692934","1,906906","-0,9734297","0,3874052","2,098784","-0,6002976","0,3672673","2,331581","-0,3339459","0,274509","2,157193","-0,7292219","0,3820444","2,196407","-0,7670245","0,6781996","2,174767",
1,Waiving,"-0,8102897","0,3005465","1,907975","-0,9575691","0,3563284","2,079538","-0,5833997","0,3708383","2,333878","-0,3304648","0,2743114","2,158665","-0,7184487","0,3806914","2,202606","-0,7603468","0,6791118","2,179769",
1,Waiving,"-0,8049569","0,3087686","1,904334","-0,9518892","0,3546117","2,074502","-0,5686409","0,371989","2,331986","-0,3185976","0,2758905","2,1586","-0,7094121","0,3785393","2,206737","-0,7542902","0,679442","2,183075",
1,Waiving,"-0,800245","0,3172613","1,901949","-0,9494284","0,350748","2,083883","-0,5583292","0,3725131","2,332188","-0,3137931","0,2779025","2,156971","-0,7043664","0,378786","2,208226","-0,7483838","0,6792762","2,185069",
1,Waiving,"-0,7974105","0,3222931","1,899773","-0,9416511","0,3455291","2,090645","-0,5484984","0,3721346","2,331949","-0,2992766","0,2776064","2,149861","-0,6983543","0,378036","2,210825","-0,7440419","0,6791142","2,18803",
1,Waiving,"-0,7942775","0,3240974","1,897809","-0,9365814","0,3433916","2,095655","-0,5377742","0,3724116","2,331755","-0,2949479","0,2805168","2,150014","-0,6930935","0,3751423","2,211975","-0,7239659","0,6362622","2,195899",
1,Waiving,"-0,7925804","0,3252101","1,898205","-0,9335151","0,3412252","2,100383","-0,5290872","0,3742896","2,330132","-0,2878217","0,287743","2,147513","-0,6890786","0,3743479","2,213077","-0,7237719","0,6361865","2,195821",
1,Waiving,"-0,7888104","0,3246937","1,900329","-0,934477","0,386365","2,139313","-0,5218462","0,374987","2,32677","-0,2819716","0,3022797","2,14707","-0,6862887","0,3742451","2,213628","-0,7227509","0,6360149","2,196528",
1,Waiving,"-0,7811866","0,3184502","1,907908","-0,9309821","0,3854821","2,14226","-0,5147029","0,3771185","2,324952","-0,2736402","0,3073598","2,1397","-0,6833389","0,374128","2,214081","-0,7219614","0,6356237","2,196641",
1,Waiving,"-0,7757625","0,3047375","1,922035","-0,9218239","0,3637643","2,131225","-0,5105789","0,3798634","2,324086","-0,2634208","0,3159138","2,135459","-0,6808349","0,374453","2,214071","-0,7207417","0,6355643","2,196853",
1,Waiving,"-0,7688525","0,2912636","1,933561","-0,9182558","0,3706108","2,138086","-0,5100365","0,3807273","2,32352","-0,2641577","0,3257998","2,136997","-0,6791263","0,3750154","2,213625","-0,7201712","0,6351879","2,196565",
1,Waiving,"-0,7548614","0,2650929","1,941442","-0,9161578","0,3713167","2,140164","-0,5099011","0,3867588","2,322756","-0,2610621","0,3322268","2,136762","-0,6780199","0,3755464","2,212764","-0,7197233","0,6345216","2,196026",
1,Waiving,"-0,751904","0,2474809","1,957272","-0,9152645","0,3710501","2,141267","-0,5109331","0,3900625","2,322032","-0,258359","0,3366741","2,134448","-0,6768921","0,3769982","2,211388","-0,7198945","0,6342937","2,195503",
1,Waiving,"-0,7487633","0,239344","1,961","-0,9152853","0,3710438","2,142621","-0,511296","0,3894304","2,321465","-0,2561375","0,3403046","2,131001","-0,6763656","0,3770667","2,209957","-0,7207898","0,6329468","2,193924",
1,Waiving,"-0,7459682","0,2263976","1,969988","-0,9142666","0,3696437","2,142013","-0,5129509","0,3914275","2,320522","-0,2552253","0,3408426","2,129976","-0,678836","0,3790406","2,207142","-0,7243121","0,6369482","2,190789",
1,Waiving,"-0,7431076","0,222888","1,976482","-0,9162552","0,3689637","2,141866","-0,5169411","0,3902304","2,319327","-0,2574286","0,3402733","2,129713","-0,6861235","0,3835679","2,20403","-0,7468833","0,6846832","2,181197",
1,Waiving,"-0,7403761","0,2273411","1,977861","-0,9204625","0,3682006","2,139192","-0,5247586","0,3848182","2,312058","-0,2636295","0,3334259","2,12849","-0,6924978","0,3865278","2,199893","-0,7471135","0,6847224","2,180423",
1,Waiving,"-0,7407202","0,2268645","1,97816","-0,930519","0,3684876","2,135019","-0,5348185","0,3863128","2,307572","-0,2787806","0,3084119","2,127722","-0,7008365","0,3904094","2,194883","-0,7485268","0,6856666","2,179549",
1,Waiving,"-0,7589957","0,2646005","1,956302","-0,9261159","0,3570478","2,111017","-0,5427858","0,3773484","2,300262","-0,2911862","0,2780083","2,132248","-0,7073295","0,3924814","2,190586","-0,7524173","0,6858538","2,175045",
1,Waiving,"-0,6892587","0,2238653","1,991977","-0,9496533","0,3647299","2,109419","-0,5520065","0,373553","2,295346","-0,3175986","0,2484458","2,13832","-0,7178266","0,3944892","2,182397","-0,7586254","0,6859925","2,169568",
1,Waiving,"-0,7446221","0,2652715","1,989496","-0,9627931","0,3720603","2,104255","-0,570159","0,3699951","2,2875","-0,3303606","0,2176898","2,143505","-0,7320133","0,3962496","2,172345","-0,768188","0,6864182","2,160587",
1,Waiving,"-0,84195","0,07730608","2,080366","-0,9792541","0,3839424","2,088778","-0,5799512","0,3677437","2,283734","-0,3466795","0,1870675","2,144759","-0,7455503","0,3966203","2,163288","-0,7749875","0,6868324","2,154695",
1,Waiving,"-0,8382648","0,07381977","2,07625","-0,9817386","0,3837351","2,082366","-0,5919957","0,3616459","2,274801","-0,3833185","0,1533395","2,158082","-0,7513004","0,3953007","2,160568","-0,7836764","0,6864517","2,147432",
1,Waiving,"-0,7975987","0,3380071","1,919136","-0,9933903","0,3784795","2,059587","-0,5997981","0,3571489","2,270857","-0,3977955","0,1365122","2,163547","-0,759338","0,3934262","2,156826","-0,7889454","0,6851987","2,144317",
1,Waiving,"-0,8111213","0,3562735","1,89043","-1,010827","0,381803","2,047969","-0,6143315","0,3474688","2,266085","-0,4377021","0,1256398","2,179304","-0,7695434","0,3915","2,153049","-0,7972764","0,6836995","2,139843",
1,Waiving,"-0,8217511","0,3717832","1,866187","-1,018725","0,3816673","2,037225","-0,61845","0,3423037","2,264243","-0,4703122","0,1055986","2,197013","-0,7763433","0,3900042","2,149862","-0,8043348","0,6795615","2,134115",
1,Waiving,"-0,8392795","0,3874832","1,847871","-1,026479","0,3829983","2,016317","-0,6283457","0,3395867","2,261414","-0,4900104","0,1026022","2,20499","-0,7819898","0,3888295","2,147795","-0,8098527","0,6784992","2,131844",
1,Waiving,"-0,8603829","0,3914735","1,841329","-1,029081","0,3847396","2,006449","-0,6367449","0,338646","2,257127","-0,4848257","0,07024004","2,205294","-0,7848501","0,3875383","2,146723","-0,8167685","0,6762661","2,128521",
1,Waiving,"-0,8646728","0,3923638","1,837853","-1,023475","0,3617742","1,9657","-0,6421772","0,3406547","2,255239","-0,4999192","0,06082153","2,208342","-0,7887317","0,3857342","2,145041","-0,8256745","0,6747193","2,12355",
1,Waiving,"-0,8694518","0,3927569","1,83316","-1,023368","0,3630389","1,965267","-0,6471354","0,3398997","2,2548","-0,5150259","0,05835155","2,212537","-0,7914901","0,3844479","2,143348","-0,8317102","0,6734286","2,119367",
1,Waiving,"-0,8741716","0,3908219","1,829416","-1,023446","0,3643788","1,96434","-0,6515783","0,342017","2,254323","-0,5194983","0,05501448","2,212618","-0,7951955","0,3840671","2,141304","-0,8371598","0,6718658","2,115696",
1,Waiving,"-0,87765","0,3869818","1,828481","-1,027667","0,3725054","1,971494","-0,6567563","0,3438306","2,253826","-0,5221425","0,05462594","2,212179","-0,7973481","0,3833301","2,140579","-0,8405517","0,6713293","2,113941",
1,Waiving,"-0,8774951","0,3852825","1,829595","-1,02824","0,3743994","1,973363","-0,6603731","0,3433567","2,254607","-0,5236244","0,05434964","2,211954","-0,8011943","0,3822858","2,138075","-0,8457274","0,6693858","2,109926",
1,Waiving,"-0,8723729","0,3814243","1,836041","-1,032201","0,3801555","1,984658","-0,6627402","0,3445738","2,254695","-0,5241043","0,05485284","2,210854","-0,803883","0,3818721","2,1361","-0,8475637","0,6682874","2,107971",
1,Waiving,"-0,8679004","0,365568","1,852314","-1,036211","0,3830774","2,003099","-0,6637772","0,3450393","2,254722","-0,5241302","0,0557524","2,209627","-0,8061939","0,3812407","2,134333","-0,8493568","0,6672955","2,106446",
1,Waiving,"-0,8670564","0,3603677","1,867534","-1,039843","0,3824075","2,017245","-0,6669447","0,3453162","2,254763","-0,5225916","0,0591812","2,206377","-0,8094854","0,3802184","2,13218","-0,8527693","0,6664066","2,10412",
1,Waiving,"-0,8585927","0,3574928","1,879614","-1,038738","0,3777541","2,022329","-0,6675278","0,3450223","2,254877","-0,5370076","0,09866375","2,219885","-0,8112596","0,3797524","2,131058","-0,854181","0,6657705","2,103094",
1,Waiving,"-0,8478071","0,3574065","1,896063","-1,036407","0,3724743","2,025308","-0,6681322","0,3456898","2,254651","-0,5321205","0,1032941","2,215816","-0,8131244","0,3795331","2,129624","-0,8556626","0,665475","2,102925",
1,Waiving,"-0,8396612","0,3601215","1,9064","-1,039125","0,3706836","2,032245","-0,6684785","0,3461352","2,254426","-0,5293527","0,1065015","2,211623","-0,8162683","0,3790986","2,127512","-0,8575153","0,6645054","2,101782",
1,Waiving,"-0,8288548","0,3652664","1,915719","-1,041683","0,3696868","2,037687","-0,6685982","0,3462472","2,254012","-0,5276313","0,1076365","2,20844","-0,8179219","0,3783829","2,126566","-0,8593903","0,6634807","2,101273",
1,Waiving,"-0,8205508","0,3730424","1,925027","-1,044001","0,3688173","2,041398","-0,6686258","0,3462255","2,253539","-0,525008","0,1088487","2,203805","-0,8193028","0,3783318","2,125985","-0,8603381","0,6629634","2,101154",
1,Waiving,"-0,8134255","0,3791424","1,930313","-1,044448","0,3674191","2,042767","-0,6707059","0,3452633","2,249644","-0,5241376","0,1103131","2,200107","-0,8201979","0,3783163","2,125586","-0,8618008","0,662271","2,100732",
1,Waiving,"-0,8056281","0,3309492","1,917872","-1,044695","0,3671451","2,042938","-0,6711761","0,3450349","2,248284","-0,5242231","0,1104139","2,197685","-0,8202913","0,3783443","2,125514","-0,8621806","0,662121","2,100692",
1,Waiving,"-0,8033271","0,3335335","1,921275","-1,043389","0,3637428","2,039402","-0,670975","0,3449759","2,248159","-0,5245802","0,1100278","2,194854","-0,8202786","0,3783468","2,125471","-0,8622947","0,6619425","2,100564",
1,Waiving,"-0,7299352","0,4228558","1,91418","-1,040943","0,3589122","2,034391","-0,6695837","0,3447662","2,247719","-0,5254306","0,1086261","2,191656","-0,8202601","0,378447","2,125394","-0,8626595","0,661651","2,100328",
1,Waiving,"-0,7292454","0,4394812","1,913152","-1,038947","0,356182","2,028352","-0,6686162","0,344765","2,247379","-0,5267609","0,1074952","2,190325","-0,8199552","0,3784763","2,125426","-0,8627051","0,6614435","2,100466",
1,Waiving,"-0,731225","0,452785","1,911694","-1,034025","0,3562434","2,019691","-0,6677696","0,3447286","2,246585","-0,5309501","0,1053634","2,188006","-0,819804","0,378517","2,125455","-0,8627627","0,6613662","2,100497",
1,Waiving,"-0,767673","0,4620969","1,885595","-1,029772","0,355579","2,013327","-0,6667459","0,3445219","2,245487","-0,5312525","0,1042853","2,187665","-0,8184403","0,3782809","2,12613","-0,8627877","0,6613495","2,100557",
1,Waiving,"-0,7472911","0,4490699","1,897649","-1,024098","0,3569624","2,004186","-0,6663586","0,3445657","2,245029","-0,5320403","0,1034589","2,187953","-0,8168824","0,3782476","2,126669","-0,8628575","0,6612563","2,100564",
1,Waiving,"-0,8032531","0,461341","1,917459","-1,023517","0,3581327","2,002612","-0,6657642","0,3444401","2,244632","-0,5325586","0,1023827","2,188514","-0,8157361","0,3783183","2,127072","-0,8628247","0,6613479","2,100749",
1,Waiving,"-0,8037902","0,4726503","1,913252","-1,021426","0,3602598","1,999627","-0,6648602","0,344536","2,243901","-0,5328502","0,1014921","2,189187","-0,8145421","0,3785158","2,1273","-0,8625723","0,6617101","2,101184",
1,Waiving,"-0,8044266","0,4793293","1,910531","-1,020898","0,3612737","1,998255","-0,6636571","0,3445281","2,243126","-0,5333111","0,1000522","2,190415","-0,8125866","0,3785032","2,127173","-0,8622486","0,6617276","2,101202",
1,Waiving,"-0,8047752","0,4826544","1,907715","-1,020215","0,3598067","1,996954","-0,6620252","0,3443332","2,242767","-0,5331593","0,09880354","2,191228","-0,8089156","0,3784427","2,12754","-0,8596715","0,6618614","2,101139",
1,Waiving,"-0,8047919","0,4855573","1,907135","-1,019418","0,3583435","1,997016","-0,6600369","0,343975","2,242519","-0,5322486","0,09749366","2,192486","-0,8072741","0,378208","2,127645","-0,8586274","0,6617104","2,100947",
1,Waiving,"-0,8042938","0,4872871","1,906168","-1,019537","0,3582428","1,99705","-0,6585606","0,343857","2,242248","-0,5312271","0,09656172","2,194794","-0,805431","0,3782733","2,127304","-0,8576373","0,6619395","2,100656",
1,Waiving,"-0,8022265","0,4887014","1,906033","-1,018492","0,3567793","1,998166","-0,6574805","0,344158","2,242173","-0,5304248","0,0964864","2,195618","-0,80401","0,3785236","2,127084","-0,8568053","0,6619385","2,100313",
1,Waiving,"-0,8006978","0,4894896","1,907385","-1,01671","0,3559438","1,999951","-0,6567074","0,34506","2,242414","-0,529864","0,09743954","2,196403","-0,8016075","0,3789351","2,127353","-0,8543371","0,662365","2,10042",
1,Waiving,"-0,7972779","0,4905719","1,909362","-1,014764","0,3551445","2,001384","-0,653756","0,3445789","2,243114","-0,5272824","0,0966761","2,197124","-0,8000611","0,3786896","2,127117","-0,8536788","0,6624141","2,10004",
1,Waiving,"-0,7954867","0,4904938","1,910767","-1,013437","0,3553519","2,003859","-0,6523339","0,3455093","2,243271","-0,5241464","0,09832701","2,197982","-0,798062","0,3785729","2,127186","-0,8523288","0,6626329","2,09979",
1,Waiving,"-0,7917322","0,4898735","1,913028","-1,012458","0,3560026","2,006792","-0,6509322","0,346036","2,243352","-0,5216526","0,09932665","2,198928","-0,7965667","0,3784795","2,127166","-0,8497143","0,662837","2,099959",
1,Waiving,"-0,7879155","0,4889821","1,915489","-1,011028","0,3562388","2,009367","-0,6489455","0,3463841","2,243172","-0,5178645","0,1005676","2,199236","-0,7947935","0,3782384","2,127085","-0,8476022","0,6628479","2,100186",
1,Waiving,"-0,7861755","0,4874296","1,917338","-1,011153","0,3564774","2,011232","-0,6475901","0,3466092","2,243279","-0,516057","0,1011897","2,198137","-0,7933949","0,3781744","2,12708","-0,8458576","0,6630287","2,100689",
1,Waiving,"-0,7831084","0,4870986","1,918729","-1,009862","0,3540196","2,012239","-0,6436085","0,347445","2,244166","-0,514059","0,1010459","2,196543","-0,7922487","0,3781707","2,126865","-0,8445246","0,6634532","2,10033",
1,Waiving,"-0,7824832","0,4865462","1,919572","-1,009609","0,3557517","2,013781","-0,6422055","0,34725","2,243814","-0,5114368","0,1020647","2,193962","-0,7907026","0,3786047","2,126728","-0,8426694","0,6634611","2,1",
1,Waiving,"-0,7815826","0,4861629","1,920512","-1,009401","0,3566906","2,014622","-0,641332","0,3466743","2,243382","-0,5094065","0,102495","2,192246","-0,7897344","0,3782754","2,126615","-0,8408909","0,6637477","2,100076",
1,Waiving,"-0,748081","0,5162064","1,894172","-1,008306","0,3562239","2,01591","-0,6395023","0,3465567","2,242372","-0,5074178","0,102485","2,191038","-0,7887692","0,3782551","2,126549","-0,8388288","0,6635082","2,100296",
